"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register"
"GDM-FSF-v3-1-0218","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.2 Disclosures","5.2","paragraph","NONE","If we assess that a model has reached a CCL that poses an unmitigated and material risk to overall public safety, we aim to share relevant information with appropriate government authorities where it will facilitate safety of frontier AI.","If a model reaches a CCL posing unmitigated material risk to public safety, relevant information is aimed to be shared with government authorities where it aids frontier AI safety.","aspirational","CCL","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0180","NONE","If we assess that a model has reached a CCL that poses an unmitigated and material risk to overall public safety, we aim to share relevant information with appropriate government authorities where it will facilitate safety of frontier AI.","aspirational"
"GDM-FSF-v3-1-0219","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.2 Disclosures","5.2","paragraph","NONE","Where appropriate, and subject to adequate confidentiality and security measures and considerations around proprietary and sensitive information, this information may include:","Lead-in sentence listing potential disclosure content, subject to confidentiality and security considerations.","conditional","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0181","NONE","Where appropriate, and subject to adequate confidentiality and security measures and considerations around proprietary and sensitive information, this information may include:","conditional"
"GDM-FSF-v3-1-0220","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.2 Disclosures","5.2 / bullet 1","bullet","Where appropriate, and subject to adequate confidentiality and security measures and considerations around proprietary and sensitive information, this information may include:","Model information: characteristics of the AI model relevant to the risk it may pose with its critical capabilities.","Disclosed information may include model characteristics relevant to the risk posed by its critical capabilities.","conditional","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0182","NONE","Model information: characteristics of the AI model relevant to the risk it may pose with its critical capabilities.","conditional"
"GDM-FSF-v3-1-0221","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.2 Disclosures","5.2 / bullet 2","bullet","Where appropriate, and subject to adequate confidentiality and security measures and considerations around proprietary and sensitive information, this information may include:","Evaluation results: such as details about the evaluation design, the results, and any robustness tests.","Disclosed information may include evaluation design details, results, and robustness test information.","conditional","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0183","NONE","Evaluation results: such as details about the evaluation design, the results, and any robustness tests.","conditional"
"GDM-FSF-v3-1-0222","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.2 Disclosures","5.2 / bullet 3","bullet","Where appropriate, and subject to adequate confidentiality and security measures and considerations around proprietary and sensitive information, this information may include:","Mitigation plans: descriptions of our mitigation plans and how they are expected to reduce the risk.","Disclosed information may include mitigation plan descriptions and their expected risk reduction.","conditional","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0184","NONE","Mitigation plans: descriptions of our mitigation plans and how they are expected to reduce the risk.","conditional"
"GDM-FSF-v3-1-0223","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.2 Disclosures","5.2","paragraph","NONE","We may also consider disclosing information to other external organizations to promote shared learning and coordinated risk mitigation.","Disclosure to other external organizations may also be considered to promote shared learning and coordinated risk mitigation.","conditional","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0185","NONE","We may also consider disclosing information to other external organisations to promote shared learning and coordinated risk mitigation.","conditional"
"GDM-FSF-v3-1-0224","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.2 Disclosures","5.2","paragraph","NONE","We will continue to review and evolve our disclosure process over time.","The disclosure process will continue to be reviewed and evolved over time.","mandatory","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0186","NONE","We will continue to review and evolve our disclosure process over time.","mandatory"
"GDM-FSF-v3-1-0225","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Version 3.1 / bullet 1","bullet","Version 3.1 (April 17, 2026)","Introduced CBRN TCLs and outlined mitigation and risk acceptance process.","The 3.1 update introduced CBRN Tracked Capability Levels and outlined a mitigation and risk acceptance process for them.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0226","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Version 3.1 / bullet 2","bullet","Version 3.1 (April 17, 2026)","Incorporated the previous exploratory Misalignment risk domain into a combined ML R&D and Misalignment risk domain and outlined mitigation and risk acceptance process for the TCL.","The 3.1 update merged the former exploratory Misalignment domain into a combined ML R&D and Misalignment domain and described mitigation and risk acceptance processes for its TCL.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0227","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Version 3.1 / bullet 3","bullet","Version 3.1 (April 17, 2026)","Outlined enhanced level of security for CBRN, Cyber and Harmful Manipulation CCLs to Security Level 2+ to protect against non-state actors and insider threats.","The 3.1 update specified an enhanced Security Level 2+ for CBRN, Cyber, and Harmful Manipulation CCLs to guard against non-state actors and insider threats.","none","Security Level 2+","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0228","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Version 3.1 / bullet 4","bullet","Version 3.1 (April 17, 2026)","Included more detail on our risk management process.","The 3.1 update added further detail to the risk management process description.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0229","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Version 3.1 / bullet 5","bullet","Version 3.1 (April 17, 2026)","Included description of our internal governance structure.","The 3.1 update added a description of the internal governance structure.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0230","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Version 3.1 / bullet 6","bullet","Version 3.1 (April 17, 2026)","Introduced a glossary.","The 3.1 update added a glossary section.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0231","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Versions list / item 2","bullet","Versions:","Version 3.0 (September 22, 2025)","The framework lists Version 3.0 dated September 22, 2025 as a prior version.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0232","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Versions list / item 3","bullet","Versions:","Version 2.0 (February 4, 2025)","The framework lists Version 2.0 dated February 4, 2025 as a prior version.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0187","NONE","Version 2.0 (4 February 2025)","none"
"GDM-FSF-v3-1-0233","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","5.3 Past Updates and Changes","Versions list / item 4","bullet","Versions:","Version 1.0 (May 17, 2024)","The framework lists Version 1.0 dated May 17, 2024 as the original version.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","GDM-FSF-v3-0-0188","NONE","Version 1.0 (17 May 2024)","none"
"GDM-FSF-v3-1-0234","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","Glossary / Model","Glossary / Model","paragraph","NONE","Frontier AI Models or Models: are trained on a large data set, display significant generality, are capable of performing a wide range of distinctive tasks and have high-impact capabilities.","Frontier AI models are defined as large-dataset-trained, highly general models capable of diverse tasks and high-impact capabilities.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0235","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","Glossary / Model","Glossary / Model","paragraph","Frontier AI Models or Models definition","Frontier AI models' agentic and reasoning-based general capabilities near or exceed those of other Google models.","Frontier AI models have agentic and reasoning capabilities that approach or surpass those of other Google models.","none","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
"GDM-FSF-v3-1-0236","Google DeepMind","GDM-FSF-v3-1","Version 3.1","2026","Glossary / Model","Glossary / Model","paragraph","Frontier AI Models or Models definition","There may be many different checkpoints and versions of the same model along the entire model lifecycle: we consider checkpoints and versions the same model if their base capabilities stem primarily from the same foundational training run, but will conduct additional testing on new versions as specified in Section 1.3.","Different checkpoints or versions sharing the same foundational training run are considered the same model, though new versions still receive additional testing per Section 1.3.","mandatory","NONE","NONE","false","GDM-FSF-v3-0_v3-1","NONE","NONE","NONE","NONE"
