"unit_id","lab","identifier","framework_version","framework_year","section_heading","locator","unit_type","context_stem","excerpt","paraphrase","modal_register","stated_bar","duplicate_of","removal_candidate","transition_id","prior_unit_id","prior_stated_bar","prior_counterpart_excerpt","prior_modal_register","cosmetic_split"
"ANT-RSP-v3-1-0132","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.1. Scope and Timing","fn5","footnote","NONE","Specifically, risks arising from the capability thresholds in our recommendations for industry-wide safety (see Section 1).","The footnote clarifies that significant risks refer to those arising from capability thresholds in the industry-wide safety recommendations.","none","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0108","NONE","Specifically, risks arising from the capability thresholds in our recommendations for industry-wide safety (see Section 1).","none","false"
"ANT-RSP-v3-1-0133","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.2. General Expectations for Risk Reports","3.2","paragraph","NONE","Several principles guide how we approach Risk Reports:","The section introduces guiding principles for Risk Reports.","none","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0109","NONE","Several principles guide how we approach Risk Reports:","none","false"
"ANT-RSP-v3-1-0134","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.2. General Expectations for Risk Reports","3.2 / bullet 1","bullet","Several principles guide how we approach Risk Reports:","We intend for our Risk Reports to be direct, candid, and informative about how we see the risks of our systems and our state of preparedness for them.","Risk Reports are intended to be direct, candid, and informative regarding risk perception and preparedness.","aspirational","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0110","NONE","We intend for our Risk Reports to be direct, candid, and informative about how we see the risks of our systems and our state of preparedness for them.","aspirational","false"
"ANT-RSP-v3-1-0135","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.2. General Expectations for Risk Reports","3.2 / bullet 2","bullet","Several principles guide how we approach Risk Reports:","In particular, we will acknowledge when we view certain models as posing significant risks in absolute terms, even if our marginal contribution to overall ecosystem risk may be relatively limited when taking other developers' AI models into account.","Significant absolute risks of certain models will be acknowledged even when Anthropic's marginal contribution to ecosystem risk is limited.","mandatory","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0111","NONE","In particular, we will acknowledge when we view certain models as posing significant risks in absolute terms, even if our marginal contribution to overall ecosystem risk may be relatively limited when taking other developers' AI models into account.","mandatory","false"
"ANT-RSP-v3-1-0136","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.2. General Expectations for Risk Reports","3.2 / bullet 3","bullet","Several principles guide how we approach Risk Reports:","We will put significant effort into investigating (for example, via capability evaluations) the case for risk, and into sharing what we find.","Significant effort will be invested in investigating the case for risk and sharing findings.","mandatory","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0112","NONE","We will put significant effort into investigating (for example, via capability evaluations) the case for risk, and into sharing what we find.","mandatory","false"
"ANT-RSP-v3-1-0137","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.2. General Expectations for Risk Reports","3.2 / bullet 4","bullet","Several principles guide how we approach Risk Reports:","When a Risk Report describes risk mitigations we have in place (or plan to implement shortly), we will keep our future practices in line with this description or track and report noteworthy changes and deviations (generally via subsequent Risk Reports).","Future practices will either match described mitigations or noteworthy deviations will be tracked and reported in later Risk Reports.","mandatory","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0113","NONE","When a Risk Report describes risk mitigations we have in place (or plan to implement shortly), we will keep our future practices in line with this description or track and report noteworthy changes and deviations (generally via subsequent Risk Reports).","mandatory","false"
"ANT-RSP-v3-1-0138","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.2. General Expectations for Risk Reports","3.2 / bullet 4","bullet","When a Risk Report describes risk mitigations we have in place...","We should make a strong attempt to ensure that ongoing (as opposed to temporary) changes do not significantly increase the level of risk.","A strong effort should be made to ensure ongoing changes do not meaningfully raise risk levels.","aspirational","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0114","NONE","We should make a strong attempt to ensure that ongoing (as opposed to temporary) changes do not significantly increase the level of risk.","aspirational","false"
"ANT-RSP-v3-1-0139","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.3. Contents","3.3","paragraph","NONE","We will describe how we identify, evaluate, and mitigate catastrophic risks.","The report will describe the process of identifying, evaluating, and mitigating catastrophic risks.","mandatory","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0115","NONE","Factual information. We will describe how we identify, evaluate, and mitigate catastrophic risks.","mandatory","false"
"ANT-RSP-v3-1-0140","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.3. Contents","3.3","paragraph","NONE","A Risk Report will document the following:","The following items will be documented in a Risk Report.","mandatory","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0116","NONE","A Risk Report will document the following:","mandatory","false"
"ANT-RSP-v3-1-0141","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.3. Contents","3.3 / factual info / item 1","numbered","Factual information. A Risk Report will document the following:","Threat model identification: Our criteria for determining which catastrophic risks (i.e., threat models) we assess.","The report will state the criteria used to determine which catastrophic risk threat models are assessed.","none","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0117","NONE","Threat model identification: Our criteria for determining which catastrophic risks (i.e., threat models) we assess.","none","false"
"ANT-RSP-v3-1-0142","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.3. Contents","3.3 / factual info / item 2","numbered","Factual information. A Risk Report will document the following:","Threat model specification: The relevant threat models (which will, at a minimum, include those discussed above).","The report will specify relevant threat models, including at least those already discussed.","mandatory","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0118","NONE","Threat model specification: The relevant threat models (which will, at a minimum, include those discussed above).","mandatory","false"
"ANT-RSP-v3-1-0143","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.3. Contents","3.3 / factual info / item 3","numbered","Factual information. A Risk Report will document the following:","Evidence (including evaluations) about relevant model capabilities and behaviors: For each in-scope model, capability and alignment evaluations (conducted internally and by external parties as appropriate), their results, and (as appropriate) other evidence we considered in assessing the level of risk.","For each in-scope model, the report will present capability/alignment evaluations, results, and other relevant risk evidence.","none","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0119","NONE","Evidence (including evaluations) about relevant model capabilities and behaviors: For each in-scope model, capability and alignment evaluations (conducted internally and by external parties as appropriate), their results, and (as appropriate) other evidence we considered in assessing the level of risk.","none","false"
"ANT-RSP-v3-1-0144","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.3. Contents","3.3 / factual info / item 4","numbered","Factual information. A Risk Report will document the following:","Risk mitigations: For each in-scope model, the mitigations we are implementing across security, deployment safeguards, and alignment domains, along with discussion of their effectiveness.","For each in-scope model, the mitigations across security, deployment, and alignment domains and their effectiveness will be documented.","none","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0120","NONE","Risk mitigations: For each in-scope model, the mitigations we are implementing across security, deployment safeguards, and alignment domains, along with discussion of their effectiveness.","none","false"
"ANT-RSP-v3-1-0145","Anthropic","ANT-RSP-v3-1","Version 3.1","2026","3.3. Contents","3.3 / factual info / item 5","numbered","Factual information. A Risk Report will document the following:","Additional relevant factors: Any other considerations material to our risk analysis.","Other considerations material to the risk analysis will also be documented.","none","NONE","NONE","false","ANT-RSP-v3-0_v3-1","ANT-RSP-v3-0-0121","NONE","Additional relevant factors: Any other considerations material to our risk analysis.","none","false"
